ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO23N000003134,장소,유적지,11289004,군산부윤관사,,,60608,고택/생가/민속마을,4513010400100220002,전라북도,군산시,월명동,,22-2,4513010400,4513053000,451303268088,월명로,493,126.707094777509,35.9845407615444,다마285767,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003135,장소,유적지,11293400,미륵원지,,,60603,유명사적/유적지,3011012500101350002,대전광역시,동구,마산동,,135-2,3011012500,3011072500,301104292078,냉천로152번길,80,127.49192989304,36.3869236388171,다바992210,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003136,장소,유적지,11293406,보문산성,,,60610,성/성터,3014011000101900039,대전광역시,중구,대사동,,190-39,3014011000,3014063000,,,,127.423047350816,36.3098245296509,다바930125,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003137,장소,유적지,11293430,남간정사,,,60603,유명사적/유적지,3011011400100650000,대전광역시,동구,가양동,,65,3011011400,3011063000,,,,127.456625800423,36.3477277632793,다바961167,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003138,장소,유적지,11293431,박팽년선생유허,,,60603,유명사적/유적지,3011011400101610001,대전광역시,동구,가양동,,161-1,3011011400,3011063000,301104292454,우암로326번길,28,127.452433540055,36.3477792689412,다바957167,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003139,장소,유적지,11293432,갈현성,,,60610,성/성터,3011010900200090000,대전광역시,동구,용운동,,산9,3011010900,3011056000,,,,127.46928860213,36.3344715249386,다바972152,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003140,장소,유적지,11293433,삼정동산성,,,60610,성/성터,3011010700200010000,대전광역시,동구,판암동,,산1,3011010700,3011055100,,,,127.46701479759,36.3216177740795,다바970138,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003141,장소,유적지,11293434,노고산성,,,60610,성/성터,3011012700200430000,대전광역시,동구,직동,,산43,3011012700,3011072500,,,,127.485426375136,36.417979414429,다바986244,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003142,장소,유적지,11293435,견두산성,,,60610,성/성터,3011012600200830000,대전광역시,동구,효평동,,산83,3011012600,3011072500,,,,127.459176747113,36.392169281742,다바963216,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003143,장소,유적지,11293436,고봉산성,,,60610,성/성터,3011012300200190001,대전광역시,동구,주산동,,산19-1,3011012300,3011072500,,,,127.472670759924,36.3582790983635,다바975178,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003144,장소,유적지,11293437,백골산성,,,60610,성/성터,3011013000200050004,대전광역시,동구,신하동,,산5-4,3011013000,3011072500,,,,127.503142944673,36.3719469039126,라바002193,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003145,장소,유적지,11293438,계현산성,,,60610,성/성터,3011014300200030001,대전광역시,동구,삼괴동,,산3-1,3011014300,3011074000,,,,127.484212287535,36.256883716476,다바985066,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003146,장소,유적지,11293440,성치산성,,,60610,성/성터,3023012200200040000,대전광역시,대덕구,부수동,,산4,3023012200,3023055000,,,,127.484822062075,36.4355424052577,다바986264,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003147,장소,유적지,11293441,마산동산성,,,60610,성/성터,3011012500200060000,대전광역시,동구,마산동,,산6,3011012500,3011072500,,,,127.497739920801,36.396897214013,다바997221,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003148,장소,유적지,11293442,신선봉유적,,,60603,유명사적/유적지,3011012200200040001,대전광역시,동구,비룡동,,산4-1,3011012200,3011072500,,,,127.478203863884,36.3502796009303,다바980169,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003149,장소,유적지,11293444,삼매당,,,60603,유명사적/유적지,3011011400100120021,대전광역시,동구,가양동,,12-21,3011011400,3011063000,,,,127.456114571815,36.3459940015297,다바960165,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003150,장소,유적지,11293448,월송재,,,60603,유명사적/유적지,3011013800100410007,대전광역시,동구,이사동,,41-7,3011013800,3011074000,301103164023,이사로,104,127.44776494764,36.2867343314863,다바953099,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003151,장소,유적지,11293449,은진송씨재실,,,60603,유명사적/유적지,3011013800100420001,대전광역시,동구,이사동,,42-1,3011013800,3011074000,301103164023,이사로,108,127.447372051399,36.2866046063292,다바952099,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003152,장소,유적지,11293450,관동묘려,,,60603,유명사적/유적지,3011012500200180002,대전광역시,동구,마산동,,산18-2,3011012500,3011072500,,,,127.496606722445,36.3861873082583,다바996209,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003153,장소,유적지,11293451,송자고택,,,60608,고택/생가/민속마을,3011011300103050078,대전광역시,동구,소제동,,305-78,3011011300,3011051500,301104292493,진수2길,13,127.440287223084,36.3355476355852,다바946153,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003154,장소,유적지,11293452,김태원생가,,,60603,유명사적/유적지,3011011700101330010,대전광역시,동구,홍도동,,133-10,3011011700,3011067000,301103010013,옛신탄진로,71-14,127.421646687393,36.3465799554989,다바929165,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003155,장소,유적지,11293455,유회당,,,60603,유명사적/유적지,3014012000100940000,대전광역시,중구,무수동,,94,3014012000,3014074000,301404295526,운남로85번길,32-20,127.408406514779,36.2787029017436,다바917090,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003156,장소,유적지,11293459,국사봉유적,,,60603,유명사적/유적지,3014012000200300001,대전광역시,중구,무수동,,산30-1,3014012000,3014074000,,,,127.40251473124,36.2827141159449,다바912094,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003157,장소,유적지,11293460,산신당,,,60603,유명사적/유적지,3014012000102300002,대전광역시,중구,무수동,,230-2,3014012000,3014074000,301404295526,운남로85번길,96,127.406691776452,36.2811328811252,다바916093,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003158,장소,유적지,11293461,보문산마애여래좌상,,,60603,유명사적/유적지,3014010700200170001,대전광역시,중구,석교동,,산17-1,3014010700,3014062000,,,,127.431369655284,36.3039159834542,다바938118,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003159,장소,유적지,11293464,정생동백자가마터,,,60603,유명사적/유적지,3014012400200070001,대전광역시,중구,정생동,,산7-1,3014012400,3014074000,,,,127.412306655588,36.2518204906645,다바921060,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003160,장소,유적지,11293465,효자정려각,,,60606,비/탑/문/각,3014011000101270002,대전광역시,중구,대사동,,127-2,3014011000,3014063000,,,,127.42494586572,36.3161364752012,다바932132,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003161,장소,유적지,11293469,김관식시비,,,60606,비/탑/문/각,3014011800100010005,대전광역시,중구,사정동,,1-5,3014011800,3014074000,,,,127.413348849054,36.2997695987455,다바922113,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003162,장소,유적지,11293470,박용래시비,,,60606,비/탑/문/각,3014011800100010018,대전광역시,중구,사정동,,1-18,3014011800,3014074000,,,,127.414189956739,36.2995751101798,다바922113,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003163,장소,유적지,11293471,한용운시비,,,60606,비/탑/문/각,3014011800100010008,대전광역시,중구,사정동,,1-8,3014011800,3014074000,,,,127.41328592635,36.2991611879113,다바922113,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003164,장소,유적지,11293472,남분붕유허비,,,60606,비/탑/문/각,3014010700100610002,대전광역시,중구,석교동,,61-2,3014010700,3014062000,301403165015,봉소루로,29,127.440925618624,36.3090886701546,다바946124,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003165,장소,유적지,11293473,이색영정,,,60605,보물,3014010900100840000,대전광역시,중구,옥계동,,84,3014010900,3014062000,301404295189,대종로71번길,55-15,127.451089797821,36.2981116783983,다바956112,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003166,장소,유적지,11293474,중암사부도,,,60603,유명사적/유적지,3014012400106710000,대전광역시,중구,정생동,,671,3014012400,3014074000,301403165037,정생로,403,127.391008735421,36.2361136340691,다바902043,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003167,장소,유적지,11293475,고촉사자연미륵불,,,60603,유명사적/유적지,3014011600200170001,대전광역시,중구,문화동,,산17-1,3014011600,3014072000,,,,127.413898187815,36.3042022787429,다바922118,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003168,장소,유적지,11293476,유회당종가,,,60603,유명사적/유적지,3014012000102990001,대전광역시,중구,무수동,,299-1,3014012000,3014074000,301403165033,운남로,63,127.404711954061,36.2777550081651,다바914089,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003169,장소,유적지,11293480,사정성,,,60610,성/성터,3014011800200620000,대전광역시,중구,사정동,,산62,3014011800,3014074000,,,,127.384566549958,36.2901569368702,다바896103,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003170,장소,유적지,11293481,흑석동산성,,,60610,성/성터,3017012600200260001,대전광역시,서구,봉곡동,,산26-1,3017012600,3017060000,,,,127.329643468637,36.2582016106189,다바846067,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003171,장소,유적지,11293483,파평윤씨서윤공파고택,,,60608,고택/생가/민속마을,3017012700104660000,대전광역시,서구,괴곡동,,466,3017012700,3017059000,301704298097,고릿골길,86-11,127.351530949487,36.2848510119056,다바866097,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003172,장소,유적지,11293484,월평동산성,,,60610,성/성터,3017011300200210001,대전광역시,서구,월평동,,산21-1,3017011300,3017058600,,,,127.358263179917,36.349825195457,다바872169,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003173,장소,유적지,11293485,영모재,,,60603,유명사적/유적지,3017010300104220000,대전광역시,서구,도마동,,422,3017010300,3017053000,301704298386,배재로197번길,56,127.367088191041,36.3260803180668,다바880143,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003174,장소,유적지,11293488,수정재,,,60603,유명사적/유적지,3017010200102500000,대전광역시,서구,변동,,250,3017010200,3017054000,301703166028,배재로,236,127.371004060876,36.3295973852728,다바884146,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003175,장소,유적지,11293492,동춘당선생고택,,,60608,고택/생가/민속마을,3023010700101920000,대전광역시,대덕구,송촌동,,192,3023010700,3023054300,302303168007,동춘당로,80,127.441313926527,36.3653843858614,다바947186,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003176,장소,유적지,11293493,옥류각,,,60606,비/탑/문/각,3023011000104690000,대전광역시,대덕구,비래동,,469,3023011000,3023053300,,,,127.451064345025,36.3733856948149,다바956195,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003177,장소,유적지,11293494,송애당,,,60603,유명사적/유적지,3023010900101150000,대전광역시,대덕구,중리동,,115,3023010900,3023054600,302304304020,계족산로17번길,60,127.432873839608,36.364613904313,다바939185,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003178,장소,유적지,11293495,권준의호구단자,,,60603,유명사적/유적지,3023010900101650001,대전광역시,대덕구,중리동,,165-1,3023010900,3023054600,302303168029,중리로,24,127.425427347075,36.3612474678936,다바933182,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003179,장소,유적지,11293496,운부군옥,,,60603,유명사적/유적지,3023010900101650001,대전광역시,대덕구,중리동,,165-1,3023010900,3023054600,302303168029,중리로,24,127.425427347075,36.3612474678936,다바933182,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003180,장소,유적지,11293497,윤등동의동복화회입의,,,60603,유명사적/유적지,3023010900101650001,대전광역시,대덕구,중리동,,165-1,3023010900,3023054600,302303168029,중리로,24,127.425427347075,36.3612474678936,다바933182,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003181,장소,유적지,11293498,조천신장,,,60603,유명사적/유적지,3023010900101650001,대전광역시,대덕구,중리동,,165-1,3023010900,3023054600,302303168029,중리로,24,127.425427347075,36.3612474678936,다바933182,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003182,장소,유적지,11293499,농암진적,,,60603,유명사적/유적지,3023010900101650001,대전광역시,대덕구,중리동,,165-1,3023010900,3023054600,302303168029,중리로,24,127.425427347075,36.3612474678936,다바933182,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003183,장소,유적지,11293500,은진송씨정려각,,,60606,비/탑/문/각,3023010800102050005,대전광역시,대덕구,법동,,205-5,3023010800,3023061000,302304304011,계족로598번길,11,127.431752313024,36.3652930294702,다바938186,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003184,장소,유적지,11293501,설고시첩,,,60605,보물,3023010900101650001,대전광역시,대덕구,중리동,,165-1,3023010900,3023054600,302303168029,중리로,24,127.425427347075,36.3612474678936,다바933182,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003185,장소,유적지,11293505,질현성,,,60610,성/성터,3023011000200310001,대전광역시,대덕구,비래동,,산31-1,3023011000,3023053300,,,,127.46552581217,36.3603468261058,다바969181,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003186,장소,유적지,11293506,우술성,,,60610,성/성터,3023010300200100001,대전광역시,대덕구,읍내동,,산10-1,3023010300,3023052500,,,,127.430033974658,36.3807598117545,다바937203,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003187,장소,유적지,11293507,이현동산성,,,60610,성/성터,3023012000200380000,대전광역시,대덕구,이현동,,산38,3023012000,3023055000,,,,127.456243450186,36.4068102377713,다바960232,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003188,장소,유적지,11293508,석조보살입상,,,60603,유명사적/유적지,3020010700104560001,대전광역시,유성구,성북동,,456-1,3020010700,3020052000,,,,127.294242039415,36.3144863045057,다바815130,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003189,장소,유적지,11293509,수운교도솔천,,,60603,유명사적/유적지,3020013300104030001,대전광역시,유성구,추목동,,403-1,3020013300,3020055000,302004301379,자운로245번길,80,127.342134002903,36.4210805306443,다바858248,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003190,장소,유적지,11293511,구성산성,,,60610,성/성터,3020012400100200000,대전광역시,유성구,구성동,,20,3020012400,3020054000,302003167005,과학로,42,127.369570469268,36.3720018734793,다바883194,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003191,장소,유적지,11293512,적오산성,,,60610,성/성터,3020013100200210003,대전광역시,유성구,덕진동,,산21-3,3020013100,3020055000,,,,127.36816561931,36.416433886925,다바881243,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003192,장소,유적지,11293513,성북산성,,,60610,성/성터,3020010700200120001,대전광역시,유성구,성북동,,산12-1,3020010700,3020052000,302004301206,성북로154번길,436-72,127.29710111387,36.3133036757854,다바817129,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003193,장소,유적지,11293514,소문산성,,,60610,성/성터,3020015100200140000,대전광역시,유성구,신동,,산14,3020015100,3020058000,,,,127.363077947115,36.4861975812594,다바877320,20240104,KT,KC_507_LLR_HISTST_2023,20231220
KCLHTPO23N000003194,장소,유적지,11293515,숭현서원지,,,60603,유명사적/유적지,3020014200200350001,대전광역시,유성구,원촌동,,산35-1,3020014200,3020057000,302004301270,엑스포로251번길,36,127.404372375462,36.3797644895945,다바914202,20240104,KT,KC_507_LLR_HISTST_2023,20231220
